mnist_id,tidigits_id
bb1bc245c6,z_jt_6z7a_a_000060-000089
7f5d65f1a8,4_ae_3713466a_a_000161-000186
ff50e887a9,6_cm_6b_a_000031-000103
b907ddafe0,3_pe_o363a_b_000106-000150
e7a0399c56,5_dl_5991a_a_000018-000050
6c7c9be478,6_bi_26za_a_000038-000084
6cf278a371,5_nr_5b_a_000021-000065
a17e9a3606,9_ie_669a_a_000108-000163
e047a36735,1_fk_o112758a_a_000050-000082
329cf90a6f,1_ng_1a_a_000044-000074
6effddd879,2_ra_832a_a_000092-000145
453ba0a6aa,6_if_8653968a_a_000049-000075
6ff359ec06,5_kc_215z4a_a_000078-000136
395415a6a2,7_pe_99647a_a_000128-000181
07dc325b3d,2_jp_3z2za_a_000131-000162
5a8d440b18,z_nh_za_a_000021-000074
7e6774d738,3_eg_634a_a_000055-000077
e49d5c9260,z_pm_5z135a_a_000043-000085
ca5aa87ece,4_dl_4a_a_000020-000063
adf4cce0d8,8_la_8626z36a_a_000018-000041
c4c21023d2,2_el_7247a_a_000062-000084
b1fc20a56c,z_fj_za_a_000020-000066
a71db27a64,o_nc_o7a_a_000018-000043
fe1eba25ce,1_it_7z36815a_a_000189-000212
dee1cddfc5,4_jj_4b_a_000020-000070
552cb860c8,6_ra_1o6a_a_000084-000159
3912160727,1_hp_1oa_a_000051-000087
26545caa0f,8_lh_65853a_a_000103-000125
e4357c98ee,6_mw_849o16oa_a_000271-000315
c8548cbaf6,5_fi_z35zza_a_000090-000129
e5dbe3a0b3,5_hl_5327a_a_000021-000066
ab9f9be705,5_ei_zz5z161a_a_000093-000138
f428713650,6_dg_o65a_a_000036-000070
bda71bb06f,3_cb_5583a_a_000166-000209
6e01265ac6,o_pb_o6a_a_000019-000048
a57d7446b2,3_gg_69zz312a_a_000216-000246
8de2ad1a30,6_cb_9617oa_a_000066-000109
96c6d4444c,3_cg_3a_a_000018-000072
c63897133d,7_il_777zza_a_000042-000087
3f73a6254f,6_cr_49o69a_a_000131-000167
d4860a8874,8_jt_898o8a_b_000089-000117
28e769627f,1_gj_8711o61a_c_000227-000252
ca08ef641f,8_eh_897a_a_000018-000047
b20beb38c7,6_ig_6b_a_000032-000090
683178e7de,1_ff_91177a_b_000068-000094
041cf22d66,3_jc_433a_b_000088-000133
ec7f81a86c,1_cf_oo1a_a_000070-000104
f3724951bb,4_gr_52142o7a_a_000158-000182
501f77d083,z_pd_46z4a_a_000105-000133
f627834444,7_ag_7z5a_a_000020-000062
aae10bf64e,1_ji_77z6691a_a_000250-000286
f66ef16035,8_jr_758a_a_000103-000133
6b777b799a,1_aj_1b_a_000008-000044
2330b58141,z_pm_118zza_b_000114-000157
9dc8d0961c,1_fc_8219388a_a_000112-000166
b52388548d,1_gr_41a_a_000056-000096
1e2915446b,6_st_9z59362a_a_000212-000245
6dfde3f09d,o_ig_61o7194a_a_000076-000118
bae53bc505,6_nf_46762a_b_000131-000173
e650f6173a,z_ag_9z7za_b_000133-000188
919a04d868,9_fk_89za_a_000051-000092
5224862791,z_sj_zz782a_a_000013-000052
0e588eae0e,6_mp_3141786a_a_000231-000299
e5c19941f1,7_dc_3oo67a_a_000136-000185
943303db1c,5_rd_285a_a_000076-000113
1046bb97e6,o_eg_o9oa_b_000075-000100
f400341e4f,z_mb_zz7a_a_000019-000070
3369449393,4_gj_4o92oa_a_000033-000057
ab6da415eb,8_kk_5981126a_a_000086-000128
47ff009c55,4_cg_49zz6a_a_000018-000060
5d9f67bdc8,z_kh_7z4z136a_b_000168-000210
685b8c1bf2,1_rs_14a_a_000020-000046
7e022a071d,3_rd_5932a_a_000090-000120
a020ab0613,8_mw_5178921a_a_000163-000191
8c696cb485,6_nc_2163a_a_000084-000137
ea6f11b596,8_mk_3866635a_a_000056-000083
6f36f9717f,9_ac_39za_a_000040-000076
22ee6e36ab,o_nh_17oa_a_000077-000107
b4cc8f8cb3,1_kc_1z2a_a_000055-000097
f915d5cfb5,3_ig_93o5a_a_000053-000086
0b29be7826,7_pd_4673za_a_000083-000124
c336b79383,5_dc_815522za_a_000074-000112
ec706449bd,z_kt_z3a_a_000020-000061
68ace15dac,1_jt_191za_a_000023-000048
169179ad80,4_mh_49o9a_a_000018-000054
a9785b4d23,6_ie_2o619a_a_000063-000100
bed764fc44,z_sp_zb_a_000018-000072
2564b8dd08,8_aw_648ooa_a_000111-000127
d67f01e130,7_kd_13749a_a_000075-000134
18d6306d21,4_jp_469a_a_000021-000051
4d74b5c078,7_ca_oo27a_a_000114-000170
08a9545d3c,8_nw_3881a_b_000089-000118
7972525dcc,z_gg_z4z39a_a_000020-000060
8e0280754b,8_gg_oo18837a_a_000144-000174
93ea3622c6,5_el_9o583a_a_000133-000168
6df0f0e383,5_pi_45z6z47a_a_000046-000077
7133b7e972,2_nh_2o6612oa_b_000179-000200
9286e22eea,4_kd_4b_a_000012-000061
933353065e,7_il_4z22739a_a_000163-000206
94f737036e,1_es_58631z7a_a_000178-000214
2d3f25116d,2_mp_7442417a_a_000178-000209
6abe100204,4_dc_64o9a_a_000054-000086
8166a54114,5_sp_5363a_a_000010-000054
371c01ddfc,3_ng_z3zz4a_a_000053-000083
3d484342c0,8_ni_28za_a_000046-000083
dd0f509a51,z_cg_za_a_000019-000078
62a5ffdbfc,9_st_51754o9a_a_000225-000254
97e1218407,7_it_755oa_a_000009-000042
613db77c31,o_ls_96397ooa_a_000213-000234
4a9885f09d,2_hp_82486a_a_000043-000062
5fe75ca8e9,o_ee_99o6a_a_000080-000097
e096e4ffa3,z_hp_5z28z56a_b_000202-000236
53e3054dc6,2_pm_4827a_a_000072-000093
bcf4dcc651,z_gj_3z8za_b_000098-000139
09d916910f,8_fk_4z3z8a_a_000186-000243
85befd7f55,1_ne_o488o16a_a_000167-000191
c871363ada,o_ea_o7a_a_000035-000047
2c2a9dcda1,8_bh_58o5a_a_000047-000074
1586692f31,7_ei_7b_a_000020-000084
1163b81fd1,4_dg_23z2429a_a_000145-000171
aa05c4a28f,3_jn_3318a_a_000021-000039
3af1ca1aae,3_eg_23856a_a_000040-000070
97d333e3ca,z_in_z916141a_a_000020-000069
3ae1e2041f,9_fl_29a_a_000056-000093
21d4dda630,8_nh_584a_a_000056-000080
ac8935e5cd,3_nf_1132a_a_000081-000100
ae7a07abbb,2_ig_1219824a_a_000046-000061
6243a4131c,6_kf_326a_a_000079-000143
c56d25e989,2_ng_3212o6oa_a_000045-000064
b845a876f9,4_ha_8o4a_a_000054-000091
3b665ffd24,1_ih_1a_a_000043-000099
f4f9aa79f5,8_bd_3433289a_a_000231-000259
b9e26835ae,1_ca_12z5z14a_b_000235-000261
6c565d681c,2_ih_o32a_a_000093-000143
afe503b724,9_dn_6955a_a_000082-000117
a6548cf32c,9_eh_659o9ooa_b_000236-000286
a06b0ba957,2_pe_5z492a_a_000165-000198
ff87793fb3,1_nr_1a_a_000020-000050
c8c0ee6373,o_gj_977o2a_a_000149-000161
70a41054d1,4_hs_34a_a_000066-000109
1935802671,1_pi_17a_a_000041-000067
bf345c6310,o_ha_ooa_a_000015-000036
5e8d4a6fbc,8_gr_14483a_a_000122-000148
d42492eb98,6_ek_69a_a_000019-000067
9080daa87a,4_ae_345a_a_000050-000080
bf5e857ffa,9_fi_9864a_a_000020-000055
348e22c906,o_cl_44o2a_a_000093-000109
81a8cc2273,o_ie_ob_a_000035-000077
0720e0c3c1,5_ig_93o5a_a_000107-000163
ac8aed00a3,5_ek_5335a_b_000099-000144
440b1b63f4,3_dn_3b_a_000022-000073
ebe6e1b28a,7_pb_o75a_a_000101-000148
991073df1b,z_pd_78zz821a_b_000130-000174
0e51f48d85,4_rd_z4a_a_000054-000088
5bbf9bd4dd,3_ie_o338932a_c_000236-000263
34d9539bc4,4_ee_34z3748a_a_000049-000074
d03c167b7b,3_pm_4o343a_a_000060-000093
a813d5eabf,9_hl_3812945a_a_000212-000261
edcc769e27,3_dl_739o712a_a_000059-000083
870eca9fde,z_kf_153z664a_a_000127-000177
8683499c8d,6_kr_4264833a_a_000082-000147
b49a22c6a9,8_nr_o81a_a_000067-000088
92fd58aa6f,8_fk_o112758a_a_000264-000306
83128b085f,1_rd_7115a_a_000070-000095
d384e10387,5_kk_7135za_a_000139-000179
b9af9c6f09,3_nf_3a_a_000046-000090
94e1b6cf1d,z_dn_z8a_a_000019-000072
f1ca7b0c81,2_eg_2b_a_000030-000060
ed34c1ecba,8_pd_8o14o88a_b_000206-000240
cd0abb73d2,3_gg_49433o4a_b_000208-000256
c04dd6b1a1,6_bd_8567a_a_000091-000124
56feb0775e,z_ha_825z174a_a_000119-000152
701a2d211b,2_kn_42a_a_000069-000110
f56f84a8cf,2_jn_o282a_b_000084-000124
e670dd7efc,2_fk_z5256a_a_000110-000142
13ae060798,3_hg_7o9o239a_a_000268-000296
9f658ee1e5,o_ms_o1oo4a_c_000100-000130
89d2de0a95,z_if_7z75a_a_000089-000121
fc8bd360e9,2_nw_2a_a_000019-000056
70012dd046,3_nf_1z34164a_a_000088-000138
8be6e7a669,6_jr_6oo26a_b_000111-000163
df8a27a166,4_ig_4z15za_a_000021-000055
fb2ec15364,4_eg_44z2642a_a_000019-000045
f2e92bdf63,z_kd_1z6a_a_000065-000100
9e7aff9c3a,1_ni_8831a_a_000098-000137
5c311050f0,3_kd_28263a_a_000143-000185
d343cad9cb,3_dl_z3zz538a_a_000054-000085
c56b84f52e,6_fk_786a_a_000090-000162
dfb93941b9,2_ne_z26a_a_000053-000073
1201780a58,7_rn_7o465a_a_000010-000067
20fb993591,8_nh_4182875a_a_000126-000164
4b6ac84f8e,8_aj_2858z96a_b_000134-000158
35d7882d02,2_nr_2b_a_000034-000063
302810d844,2_la_o25ooa_a_000072-000096
2c3c7fe00e,7_hp_1889597a_a_000225-000266
7189060bed,o_ih_o223oa_b_000179-000220
a456acfc46,2_hp_8o9o299a_a_000148-000186
125e156999,z_ni_zb_a_000020-000079
4d2f8b4dcb,1_il_1894435a_a_000039-000071
329433ae20,o_kn_4o31a_a_000044-000076
76014506b8,3_pm_4o343a_a_000060-000093
c1d42a1d5a,1_jp_1739852a_a_000020-000048
9cc5d33451,7_kf_7za_a_000020-000071
61f8f8fa97,4_nh_4b_a_000021-000069
66b40c0a86,5_eh_659o9ooa_a_000061-000101
4d8b1b4add,4_rs_347zz5za_a_000043-000068
d9eeb2bd91,z_pm_zz2z4a_b_000052-000087
2ddb50a0b3,o_fi_5823oa_a_000184-000219
bb1f8d9fff,6_lt_26a_a_000038-000097
b52eee16e6,9_fj_29198z5a_b_000123-000159
c8853abae7,9_ng_729a_a_000097-000131
065fe52e5b,o_jr_51oa_a_000069-000090
174a3a34a4,6_ae_562a_a_000069-000101
9c2ee84e4a,1_kt_1a_a_000020-000063
647aeae5e4,5_jr_15ooa_a_000064-000101
dbcdb73781,2_cl_52335a_a_000056-000087
c700a5f99b,4_kk_849z339a_a_000043-000076
23f665262a,o_fl_1ooa_b_000104-000134
78c98c4740,2_jc_267oo49a_a_000019-000039
9389068f1d,1_lh_5611a_a_000097-000124
5cfeb108a6,2_ff_1z237a_a_000110-000130
4014e0648f,8_ld_46842o1a_a_000090-000124
5063baf5e6,6_ec_6738a_a_000023-000056
c418e21a7e,z_eh_324z94za_b_000267-000316
3ad65ec10a,2_ls_113z283a_a_000188-000211
e352cdc263,z_rs_z331a_a_000044-000087
84e65f5cf2,9_pp_97a_a_000042-000074
592aedf0e3,o_nc_o1o9oa_c_000185-000227
d54acfadee,7_al_1z77a_b_000154-000213
f326e2af7c,6_kd_465a_a_000039-000077
823bf0780f,8_rr_4z8a_a_000080-000135
dd5ef241e2,7_hh_7875zz9a_b_000113-000171
2ddfd89e6a,5_ek_31554a_b_000112-000140
9a8664eca6,6_ec_6a_a_000019-000078
6fa3d8d852,7_pd_9884275a_a_000173-000217
96b90b9608,3_st_773a_a_000135-000168
79e3801dc9,2_ha_o364629a_a_000188-000206
a4837fb178,z_hs_34zz5zza_b_000144-000186
7679ebb576,2_st_6z2zza_a_000102-000130
2ab6798a4a,1_hg_z6981a_a_000199-000244
5900305184,2_ni_28za_a_000019-000046
59bc6c699a,6_cm_688928za_a_000021-000060
674dcb2c54,z_fl_6z32a_a_000054-000084
477cfed8c8,1_mp_1oa_a_000039-000074
73fb58420f,5_st_911z135a_a_000212-000254
d70dda9c95,8_ek_85za_a_000017-000049
e002924405,6_sj_9o683a_a_000070-000106
561c1bc193,9_bh_94a_a_000031-000068
7908bcccd4,3_nc_9553851a_a_000167-000215
f257344895,6_aj_57692a_a_000072-000100
5b6e082532,3_fl_613a_a_000100-000138
8f570ca2c8,9_pk_93969a_a_000020-000062
af149c7364,8_bi_8a_a_000018-000051
b5e55f8229,o_rf_3971oa_a_000222-000257
c6dfb704a7,4_ie_147z2a_a_000088-000113
4bc8169f2c,3_ae_3b_a_000025-000065
1907f3336b,1_ne_o488o16a_a_000167-000191
3eeff7c205,3_mm_381a_a_000050-000098
b23d2a8749,z_pp_z14za_a_000035-000082
0e95ea7394,8_jn_3318a_a_000080-000120
35d54c685e,9_an_297989za_b_000169-000202
e1b92e2c25,4_pe_4za_a_000018-000045
898cece72a,3_ec_9z69537a_a_000185-000209
06b95dd27b,o_hl_ob_a_000035-000076
b369645d25,1_pd_12z1a_a_000019-000051
346ae8cadd,1_st_379714za_a_000143-000175
6f2339ea9f,1_pp_1oa_a_000019-000047
8f5aabab90,4_mb_47oo3a_a_000020-000052
f6f739c3ac,2_ag_4zz6432a_a_000234-000276
d2fdd76a21,2_cr_32a_a_000067-000100
0d298324ba,o_cf_o1a_a_000019-000054
591cc09287,z_dc_95z3a_a_000111-000149
188b71c6bb,4_ek_54641a_a_000045-000067
e816803d12,4_bh_4992a_a_000018-000041
4bfd456ded,z_ld_644z3a_a_000126-000166
260459f8c5,3_ac_3a_a_000018-000047
ede99d0200,8_nh_8435a_a_000040-000060
bc84e3a129,9_mb_9zz6948a_b_000202-000242
daf0a39f96,5_ek_58778a_a_000020-000052
9243a12147,2_mh_2212775a_a_000018-000038
9039ffa4bb,1_ff_9512a_a_000124-000159
dc69f74cda,6_pe_48868a_a_000087-000118
eb50e7448b,1_al_11z7za_a_000012-000051
9f50fa8c36,7_cr_2o9o987a_a_000171-000214
5b0c9d9bc1,o_ec_o6o6626a_a_000018-000045
d74cb14e3a,2_hg_24a_a_000020-000048
9fe6f48ff1,2_kn_7292767a_a_000076-000106
2060ce11fd,7_sj_7a_a_000018-000084
139a291e55,z_ea_6z11za_b_000126-000173
8aa8e293e3,z_ra_65z3zz8a_a_000095-000161
24968bb532,3_eh_6z733a_a_000156-000190
03d13b9a7e,9_it_9b_a_000022-000062
af88c14c9f,7_lh_32573z2a_a_000167-000209
1c76207769,5_fi_45a_a_000056-000124
4e2369fc59,o_bh_8o391a_a_000045-000076
eef28a2605,4_fc_4592464a_b_000265-000303
81fbae32f8,4_dn_96747a_a_000153-000178
8eed3a7598,1_cf_18a_a_000020-000046
ec5d969992,6_gt_o6ooo78a_a_000042-000082
1749c399d9,o_dn_654ooa_b_000184-000229
2db72d6292,1_jj_1za_a_000020-000062
a66ba7c434,8_cm_688928za_a_000060-000088
eb46a946bc,5_ms_z5a_a_000081-000136
d5ec5dc863,5_ne_7224532a_a_000160-000191
1ca66712c5,o_pk_o398o44a_b_000192-000223
4b20f21bf4,5_nw_61545a_b_000178-000227
7dd241ef1d,9_ca_9z4zza_a_000049-000089
5e3f2aace4,5_ff_3o855a_b_000157-000198
8178b66f2b,7_ls_79a_a_000044-000085
c2ffdb40f0,1_nh_1a_a_000020-000061
983c27097c,6_aj_69363a_a_000009-000043
13fc31272a,1_ac_1o1a_b_000077-000118
58827499d1,5_pb_z2z66z5a_a_000288-000341
1e978221c8,o_bh_7oo6a_a_000067-000088
de1f440f7d,9_la_9b_a_000019-000076
e2309f4cc2,o_ni_91655ooa_a_000227-000254
2e4d541bc6,5_kc_o88o145a_a_000249-000305
7ef7a16486,7_kc_9789267a_b_000278-000326
6921633467,6_pi_766a_b_000128-000177
4a2db835ba,z_ji_1za_a_000049-000098
5b91680aa6,4_ei_6z86644a_b_000250-000297
5ce5aa10a8,8_rs_4898631a_a_000045-000069
6f78aaf60b,1_rf_91z5a_a_000055-000088
a6345299de,5_br_8968358a_a_000237-000277
cc6785ba2e,5_ae_7588oa_a_000056-000086
66ee24fd88,9_pe_99647a_a_000019-000050
7f9dd87d61,1_ji_1a_a_000043-000084
ac8ca6a9bf,7_br_o97oa_a_000113-000160
416f6a0837,2_ai_69o721oa_a_000190-000212
18a6cd6f41,7_kh_9z794a_a_000091-000131
79c188a36b,z_cl_z1172a_a_000018-000068
1c2173ca23,4_ec_34624a_a_000043-000066
694656ee4b,o_kp_o1o1892a_a_000026-000051
f31fba7705,1_nf_1a_a_000045-000086
704a2ba23a,9_el_96a_a_000039-000071
a1a5d67fc6,3_ni_8831a_a_000069-000098
b80fa45db4,8_it_561848oa_a_000135-000154
367e4aef42,1_jp_1b_a_000022-000067
8b3d9dba99,8_mm_289z7a_a_000091-000142
db643ddc95,6_cl_96a_a_000091-000155
24d719fbcc,3_an_43882a_a_000055-000090
ab01740798,1_ms_516a_a_000078-000101
5e6e7968c3,8_nc_54862o2a_a_000093-000147
015a37394a,2_rf_225o1a_a_000019-000042
4be95c56e8,8_hp_8z581a_a_000018-000045
d714ce8063,9_pp_o9718a_a_000070-000104
9bee4b51cb,6_jj_619zzz7a_a_000046-000095
168cb8d183,8_hg_8678576a_b_000162-000185
bb8c3ac992,z_jt_7zz5a_b_000091-000126
0acd75e956,9_aj_o91a_a_000031-000055
b9b782609d,1_kr_1ooa_a_000019-000055
ae6c2444ce,7_gr_52142o7a_a_000239-000290
50755a11a8,8_gj_6683472a_a_000080-000113
04aa8844c9,7_gg_8o379a_a_000120-000156
5ab3bcf8ca,z_fc_z6a_a_000054-000100
d412f15e4f,2_fk_99224a_a_000106-000137
7c2c0fb29f,2_ai_7246a_a_000063-000093
f35d8f52f8,1_dc_79913o6a_a_000134-000156
b4164a26ea,z_ea_6z11za_a_000053-000081
85a6d90e0e,z_kp_zzz35z8a_c_000108-000164
a88765d77a,7_hn_73za_a_000026-000068
ceda6feb7c,7_cr_2z7a_a_000110-000152
81032f1798,z_kt_zb_a_000023-000085
46a9df88b8,7_aw_4898587a_a_000186-000225
32f4492a36,5_gj_95o1275a_b_000192-000241
81600ebff6,9_mk_995oa_a_000020-000060
102ecf7442,8_pd_78zz821a_b_000174-000200
c56d83d6f8,7_cf_8o73a_a_000089-000128
617c399938,z_eh_zz556a_b_000062-000107
17bdfe091f,o_el_966o4a_a_000114-000140
e0d50b4069,z_mm_4zz4a_b_000162-000219
43b1f1dd7b,3_fk_32z3a_a_000021-000056
cba6b735f4,o_rd_3o5a_a_000065-000081
127fe063de,1_bi_16755a_a_000020-000044
8e05089dc3,7_rp_517oo75a_a_000069-000122
3ead09de21,2_jr_o125a_a_000064-000083
7b908d003f,3_hn_3357a_b_000076-000101
f89b569b88,4_kr_2z9z4a_a_000200-000250
63c229898d,7_ea_55769a_a_000068-000101
b57016a3cb,7_dc_751a_a_000028-000070
f7fc63651c,z_bi_z7z2a_b_000111-000148
b25ed3b85b,2_cb_22a_b_000110-000149
03f3c35425,6_in_662a_b_000064-000093
7ca53224af,1_cl_1b_a_000020-000067
ba0f26b86d,o_il_7o76a_a_000065-000092
5ee985f42a,6_ji_96733o9a_a_000046-000079
45d8623b2d,z_el_2za_a_000043-000093
412b193876,o_ag_o8448a_a_000018-000041
e8bcb6cbc2,o_sp_o31oa_b_000122-000161
7b2fb38518,5_it_7z36815a_a_000212-000249
b292cd4f22,4_hl_z7242a_a_000169-000206
82ee63ea4a,3_rf_93785o3a_a_000054-000077
fb7866bef3,1_mh_31o4a_a_000048-000086
d6642e4378,o_nw_2oo19o9a_c_000222-000250
62bd1414f6,o_dg_oo27o2oa_c_000158-000180
64ff10d565,6_rs_69a_a_000053-000088
912805cef4,7_re_5755o74a_b_000276-000322
526c83897f,4_mp_3141786a_a_000085-000136
ae192fb948,1_fd_613ooo4a_a_000085-000105
67ef0c2161,5_il_5b_a_000019-000065
58c5e94ae5,9_jn_5983a_a_000042-000064
9eb0001ec9,9_il_9z36z36a_a_000019-000051
ca99623596,1_nr_13a_a_000019-000047
b5cf158ed5,9_sj_33992a_a_000088-000119
2215f01162,3_dl_o93a_a_000078-000124
f8b24ce6cf,8_rr_3118a_a_000099-000152
40a08b17df,5_pi_57za_a_000022-000047
de13f1d970,8_it_561848oa_b_000181-000193
e6f5256091,4_in_z4z469za_a_000066-000095
11e410ba30,8_pb_75184a_a_000272-000300
364b77ca8d,6_lt_o786369a_a_000112-000146
919fcbd778,9_ff_9b_a_000020-000063
481e3f7756,z_ls_748z9a_a_000141-000175
e8e3452a9a,1_cg_1o7oo14a_a_000019-000060
32f13889fc,8_in_548a_a_000086-000113
c8519a9672,1_rp_8173a_a_000042-000063
b84b48beb9,z_kf_21zza_b_000124-000179
7563654ac3,4_ee_34z3748a_b_000204-000229
f5a29167a8,9_hl_76z89a_a_000235-000292
8a9865bef8,z_gj_za_a_000021-000067
fc903a7d3c,3_in_39a_a_000022-000055
a9202b6ae4,6_la_8626z36a_b_000163-000198
98bf00273b,3_rr_97z8332a_a_000174-000200
c37c5ab50b,2_rr_827o2a_a_000046-000066
d6e3cc88e4,2_bd_z352425a_b_000233-000254
50638ecc20,8_hl_485a_a_000051-000080
c1a370781f,3_mr_3o484o1a_a_000017-000044
b975c5135d,7_pb_269572oa_a_000222-000260
14497c48e6,4_cb_z4z8z16a_a_000064-000104
9b336a1f10,3_jt_o921235a_a_000194-000223
675eedcc36,9_mb_499a_b_000103-000148
ee57b43fd1,2_hh_99z2628a_a_000168-000192
dd02c79de7,7_cf_42713a_a_000090-000125
8ff3e264ee,8_kk_4486a_a_000070-000106
ec26fcf395,5_lt_5a_a_000019-000065
daad14d310,5_cr_88z57a_a_000135-000168
dfd00406a6,z_hp_8z98a_a_000076-000110
739477368f,1_ms_6273881a_a_000234-000269
e010e53c8d,1_pb_75184a_a_000236-000272
5a97261ac6,9_dg_91a_a_000041-000081
ffd12afb88,6_dg_267a_a_000034-000064
40c3e15a1e,7_rd_6zzz773a_a_000217-000252
b89a627c6c,5_ra_z58z75za_a_000064-000104
a7f6c37066,7_hn_o37o5a_a_000083-000125
567c4d297c,7_ig_z362879a_a_000220-000259
54cbc3ad8a,2_ih_8726a_a_000102-000120
e89e245ece,z_lh_6z91za_a_000056-000104
5064a20632,8_cb_2o86o18a_b_000257-000284
ea9766fba5,3_kh_7z4z136a_a_000240-000267
4f23d558dc,5_it_5745a_b_000092-000134
752d92da7a,5_jc_2652z73a_a_000099-000151
7597e55d24,z_pe_6z812a_a_000054-000089
6e58097b47,2_nc_9923781a_a_000092-000148
0b2f2310ea,9_pd_29o7a_a_000059-000103
016147bcd7,8_ff_z46z48za_a_000380-000418
4a18b5d654,4_jp_7534955a_a_000151-000185
8aaab655a3,3_hn_38342ooa_b_000065-000105
11fda0b755,5_kn_z538z62a_a_000054-000102
0eff2891b0,7_kp_97o9a_a_000055-000097
0b8b22c8d2,o_br_o834a_a_000019-000044
2b016b1aee,1_aw_z4151z4a_b_000178-000217
696f7e9b1b,9_cb_2449a_a_000179-000227
71f73db3a0,5_ih_4z485a_a_000136-000206
42f796dcd4,4_re_9394a_a_000160-000209
25e8996aaa,z_cm_41921zza_a_000172-000206
73e777b535,7_pb_o715oo1a_a_000063-000100
8dcd59e0c4,z_kt_73z91z4a_b_000188-000225
2e0d3a1edb,1_hh_64217a_a_000112-000139
e9e818a105,3_mk_3b_a_000036-000096
17732d9c0c,5_rf_955a_b_000103-000150
51ae1b2cba,3_nr_8643849a_a_000123-000151
6aabc79073,3_ig_322a_a_000049-000078
057a592406,6_il_9z36z36a_a_000121-000159
e6b7bbf769,5_cb_781665oa_a_000265-000299
674efc8e1d,2_fk_722za_a_000069-000096
1f4473c910,8_pb_4887a_b_000088-000113
861910e3db,1_cr_1b_a_000039-000066
7d74545ae2,5_in_15583o1a_b_000082-000128
ae041e3f81,1_mk_2oo3122a_a_000206-000240
89d7eb1d6d,z_rn_zz5a_a_000011-000055
7844c6ea04,5_fj_74556a_a_000124-000154
0930236ac3,8_kt_877o8a_a_000018-000040
1bfcc41903,6_cl_6366za_a_000019-000056
80682b6e4f,6_lt_o786369a_a_000112-000146
5515256f9b,6_ji_6o6oa_a_000026-000064
36ac2a3365,1_cf_42713a_a_000125-000154
106d1c532b,1_kf_153z664a_a_000021-000049
fd5f678420,5_gg_1565a_a_000043-000078
edba6ca249,o_if_4o3o125a_a_000042-000059
440ee967ca,z_ne_z577z74a_b_000170-000202
09c2e6525c,3_ff_78399a_a_000092-000121
5ad0ff7bdd,z_eg_7z91z5za_a_000060-000093
7f481f91f3,2_ld_42623a_b_000141-000165
ff8c74e906,2_ae_562a_a_000101-000132
ac5164ef37,5_il_23o68o5a_a_000217-000263
f80fa79597,9_ig_93o5a_a_000021-000053
1ece9d3389,4_kp_o3o5544a_a_000220-000252
5cd06152a4,2_fi_695o172a_a_000317-000356
7681288f8f,8_fk_4834a_a_000055-000083
89e058a7ea,7_eg_67a_a_000062-000105
ffa74478c5,8_it_383oa_a_000034-000052
bcd3ff174d,5_rd_7115a_a_000125-000171
5411309c93,8_rd_3468614a_a_000156-000177
a16962e55e,2_bi_2z62a_a_000037-000061
d9a5ee5df8,7_ih_3964547a_a_000247-000302
8476ecbccf,3_mm_4362a_a_000072-000126
0316b45473,4_if_1198234a_a_000167-000206
aae6e73021,7_rs_12o7382a_a_000184-000225
a0ca74b443,9_dl_4975za_a_000046-000077
35d96b0926,3_aj_3a_a_000017-000052
602db5a52f,3_cf_3a_a_000042-000080
90881d196e,8_dg_8763a_a_000032-000053
c8802f2cda,o_hn_3oo16a_b_000112-000139
1097d92b77,2_mw_5178921a_a_000225-000250
4e94bf36bc,o_mr_15oa_a_000113-000147
27cb71072c,8_ae_658a_a_000109-000134
0f4c9cf809,z_jn_z87zz3za_d_000197-000242
c0ffb73f22,5_mw_73o5a_a_000125-000180
f2163fa8cd,7_kn_3z7a_a_000100-000149
8a59003b95,z_fk_z5256a_a_000027-000067
ed11cbf821,3_ji_223za_a_000063-000091
f0faab82da,8_gg_o238o7oa_a_000155-000187
54bba4fd4f,8_ec_7658a_a_000126-000173
bbd30dd487,z_hs_34zz5zza_d_000258-000301
bce3dcd42b,o_hp_7oo9a_b_000130-000148
be819b9078,o_ai_69o721oa_b_000246-000287
27d921a780,4_nc_66o5o41a_a_000233-000279
d2f6030fa9,2_aw_2242a_c_000084-000112
a20c1d90ad,9_ra_9oo1a_a_000020-000072
682b793e1d,2_ee_z8229a_a_000089-000112
c7b74aa761,6_ni_86212a_a_000051-000092
acc850807d,z_jn_zb_a_000022-000070
8e4a75f807,8_ae_1z88153a_b_000108-000129
c939aa515f,3_gj_3a_a_000018-000052
1133a10193,6_il_6551214a_a_000019-000053
0636c472c5,6_es_41641a_a_000106-000162
3774b2840d,4_nr_8643849a_b_000174-000202
8e4416b860,4_ji_464a_a_000017-000038
26be75c213,1_kh_8183926a_a_000043-000072
a2ef6c1f51,5_hp_545a_a_000052-000079
7ad56de454,z_pd_5zz51a_a_000054-000092
c3fed4205f,5_pe_2615z59a_a_000141-000170
49c5aec713,o_bh_799o4a_a_000129-000151
5a89345732,2_jn_5257962a_b_000202-000240
63d29fab26,8_la_8a_a_000038-000087
d178e2ccef,6_ee_6b_a_000034-000096
e29ea27904,4_es_41641a_b_000162-000195
967fefef6d,o_mw_849o16oa_a_000136-000162
1a1e1774c0,o_jc_7o395o8a_a_000090-000113
1a61299928,1_ig_o3617a_a_000112-000142
1c0b7a9d82,z_br_8za_a_000059-000112
222037128f,4_kr_476a_a_000019-000062
